decision_date,effective_start_date,effective_end_date,window_start_date,window_end_date,window_observations,fund_id,universe,method,solver,one_way_turnover,largest_target_weight,effective_number_of_holdings,equity_sleeve_target_weight,crypto_sleeve_target_weight
2021-03-31,2021-04-01,2021-04-30,2020-01-02,2021-03-31,455,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.05264528505662785,0.8485444581287184,1.367015226733106,,
2021-04-30,2021-05-01,2021-05-31,2020-01-02,2021-04-30,485,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.20935086580716603,0.8919625695306699,1.250781780156322,,
2021-05-31,2021-06-01,2021-06-30,2020-01-02,2021-05-31,516,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.1469753871452897,0.9794087755093018,1.0420296967109357,,
2021-06-30,2021-07-01,2021-07-31,2020-01-02,2021-06-30,546,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.007132353594558935,0.9779747561058502,1.0451911292974816,,
2021-07-31,2021-08-01,2021-08-31,2020-01-02,2021-07-31,577,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.007703974468005171,0.9730578012549141,1.055713026229666,,
2021-08-31,2021-09-01,2021-09-30,2020-01-02,2021-08-31,608,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.012536291715575102,0.9717747593987969,1.0584634352962086,,
2021-09-30,2021-10-01,2021-10-31,2020-01-02,2021-09-30,638,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.016638998497575858,0.9884213185674149,1.0234869285929473,,
2021-10-31,2021-11-01,2021-11-30,2020-01-02,2021-10-31,669,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.017208951079572078,0.9731979362819619,1.0554151237965543,,
2021-11-30,2021-12-01,2021-12-31,2020-01-02,2021-11-30,699,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.0017031774729375942,0.9741194078629488,1.05345770898659,,
2021-12-31,2022-01-01,2022-01-31,2020-01-02,2021-12-31,730,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.004387854548185001,0.9713205383684029,1.0594110539272317,,
2022-01-31,2022-02-01,2022-02-28,2020-01-02,2022-01-31,761,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.0020513960904137564,0.9720439506649537,1.05782472381966,,
2022-02-28,2022-03-01,2022-03-31,2020-01-02,2022-02-28,789,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.01729307500899753,0.9607307324194094,1.0818849476149999,,
2022-03-31,2022-04-01,2022-04-30,2020-01-02,2022-03-31,820,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.009043169208066035,0.9470810379584198,1.1118280950702746,,
2022-04-30,2022-05-01,2022-05-31,2020-01-02,2022-04-30,850,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.001374577746168689,0.9476709101679455,1.1103172232937784,,
2022-05-31,2022-06-01,2022-06-30,2020-01-02,2022-05-31,881,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.03220089148972177,0.9525738819672777,1.0993284631094864,,
2022-06-30,2022-07-01,2022-07-31,2020-01-02,2022-06-30,911,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.0021647877154562963,0.9398677256160872,1.1274373661560537,,
2022-07-31,2022-08-01,2022-08-31,2020-01-02,2022-07-31,942,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.01497793060389169,0.9304259108601336,1.1487216234288238,,
2022-08-31,2022-09-01,2022-09-30,2020-01-02,2022-08-31,973,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.0003099877433833006,0.9255754063845002,1.1597848952465488,,
2022-09-30,2022-10-01,2022-10-31,2020-01-02,2022-09-30,1003,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.010206786968346827,0.9158606017453185,1.1822006729387,,
2022-10-31,2022-11-01,2022-11-30,2020-01-02,2022-10-31,1034,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.004060627999295735,0.9130551679007464,1.1887367523765604,,
2022-11-30,2022-12-01,2022-12-31,2020-01-02,2022-11-30,1064,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.007301341765203417,0.9033736054814671,1.211503666559314,,
2022-12-31,2023-01-01,2023-01-31,2020-01-02,2022-12-31,1095,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.0024467955273179695,0.9027618304589243,1.2129531007158854,,
2023-01-31,2023-02-01,2023-02-28,2020-01-02,2023-01-31,1126,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.01952056328145197,0.8996489666392266,1.2203476971368608,,
2023-02-28,2023-03-01,2023-03-31,2020-01-02,2023-02-28,1154,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.008710899608996325,0.8986470942473453,1.2227345307988788,,
2023-03-31,2023-04-01,2023-04-30,2020-01-02,2023-03-31,1185,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.023378366691598065,0.8964484783305147,1.2279840994432885,,
2023-04-30,2023-05-01,2023-05-31,2020-01-02,2023-04-30,1215,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.004596529155051885,0.891981287018276,1.2386989488556284,,
2023-05-31,2023-06-01,2023-06-30,2020-01-02,2023-05-31,1246,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.01594649031186359,0.8888763106763863,1.2461842306013662,,
2023-06-30,2023-07-01,2023-07-31,2020-01-02,2023-06-30,1276,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.013393105168311638,0.8850614141151909,1.2554225067608753,,
2023-07-31,2023-08-01,2023-08-31,2020-01-02,2023-07-31,1307,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.006610317119012299,0.8849169264027086,1.255773291403723,,
2023-08-31,2023-09-01,2023-09-30,2020-01-02,2023-08-31,1338,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.0063728916211284225,0.8803320025567304,1.2669375867069907,,
2023-09-30,2023-10-01,2023-10-31,2020-01-02,2023-09-30,1368,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.01110344071127339,0.8798330998280806,1.2681562445513213,,
2023-10-31,2023-11-01,2023-11-30,2020-01-02,2023-10-31,1399,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.021903296775941935,0.873821547027117,1.2828981625306217,,
2023-11-30,2023-12-01,2023-12-31,2020-01-02,2023-11-30,1429,crypto_minimum_variance,Crypto,minimum_variance,SLSQP,0.0031708548379792752,0.8729440423053908,1.285058785224766,,
2020-12-31,2021-01-01,2021-01-31,2020-01-02,2020-12-31,365,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,,0.1399619232116138,9.808867861668132,,
2021-01-31,2021-02-01,2021-02-28,2020-01-02,2021-01-31,396,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.15151785655760214,0.14082389920099006,9.77693307029309,,
2021-02-28,2021-03-01,2021-03-31,2020-01-02,2021-02-28,424,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.13944970317411762,0.14135933061001973,9.785872856522834,,
2021-03-31,2021-04-01,2021-04-30,2020-01-02,2021-03-31,455,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.07252509141185426,0.14061197023007432,9.7977868618908,,
2021-04-30,2021-05-01,2021-05-31,2020-01-02,2021-04-30,485,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.15328594860204828,0.14467179297594485,9.75346102280275,,
2021-05-31,2021-06-01,2021-06-30,2020-01-02,2021-05-31,516,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.17433330358642002,0.1541612191756466,9.638794040349087,,
2021-06-30,2021-07-01,2021-07-31,2020-01-02,2021-06-30,546,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.052105275306874504,0.1525998779786138,9.656261413261998,,
2021-07-31,2021-08-01,2021-08-31,2020-01-02,2021-07-31,577,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.03649288040258632,0.1517640859786868,9.66714617040644,,
2021-08-31,2021-09-01,2021-09-30,2020-01-02,2021-08-31,608,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.07461704158609084,0.15182987587025742,9.66589893734337,,
2021-09-30,2021-10-01,2021-10-31,2020-01-02,2021-09-30,638,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.04418858768644123,0.15127798805432474,9.674499733948267,,
2021-10-31,2021-11-01,2021-11-30,2020-01-02,2021-10-31,669,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.04919054061138877,0.1506211490853429,9.681430099751612,,
2021-11-30,2021-12-01,2021-12-31,2020-01-02,2021-11-30,699,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.0360767742838613,0.15020610309937316,9.687409920640226,,
2021-12-31,2022-01-01,2022-01-31,2020-01-02,2021-12-31,730,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.024459194547231257,0.1495050764488529,9.693789908857518,,
2022-01-31,2022-02-01,2022-02-28,2020-01-02,2022-01-31,761,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.022856085321336032,0.1492761248014166,9.698821973248565,,
2022-02-28,2022-03-01,2022-03-31,2020-01-02,2022-02-28,789,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.039951529495913594,0.1476968806883339,9.715826287700168,,
2022-03-31,2022-04-01,2022-04-30,2020-01-02,2022-03-31,820,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.03876145875612834,0.146901848632835,9.722364508938908,,
2022-04-30,2022-05-01,2022-05-31,2020-01-02,2022-04-30,850,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.04495810538489415,0.14678959670350517,9.72171763705449,,
2022-05-31,2022-06-01,2022-06-30,2020-01-02,2022-05-31,881,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.07394632141452946,0.1469041154377659,9.722248568994713,,
2022-06-30,2022-07-01,2022-07-31,2020-01-02,2022-06-30,911,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.06026116259254239,0.1453669270796362,9.739434576444719,,
2022-07-31,2022-08-01,2022-08-31,2020-01-02,2022-07-31,942,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.10440098946436879,0.14506211682187808,9.739881432809424,,
2022-08-31,2022-09-01,2022-09-30,2020-01-02,2022-08-31,973,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.0206061447365027,0.1447440643686289,9.74157231444,,
2022-09-30,2022-10-01,2022-10-31,2020-01-02,2022-09-30,1003,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.054882806782726806,0.1444934575999833,9.74067308758675,,
2022-10-31,2022-11-01,2022-11-30,2020-01-02,2022-10-31,1034,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.03119054152698511,0.14446864207670085,9.740406353377349,,
2022-11-30,2022-12-01,2022-12-31,2020-01-02,2022-11-30,1064,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.06560880080393053,0.1437017240768389,9.746354946136204,,
2022-12-31,2023-01-01,2023-01-31,2020-01-02,2022-12-31,1095,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.03769847584788559,0.14375561660930386,9.745342512985822,,
2023-01-31,2023-02-01,2023-02-28,2020-01-02,2023-01-31,1126,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.035030304583964465,0.14351267017426597,9.746988163747384,,
2023-02-28,2023-03-01,2023-03-31,2020-01-02,2023-02-28,1154,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.02284514157225103,0.14316822362382647,9.750234784930415,,
2023-03-31,2023-04-01,2023-04-30,2020-01-02,2023-03-31,1185,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.05917781187730779,0.14260167207019284,9.756253717277604,,
2023-04-30,2023-05-01,2023-05-31,2020-01-02,2023-04-30,1215,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.03137461797488533,0.14243247109755036,9.757261865732968,,
2023-05-31,2023-06-01,2023-06-30,2020-01-02,2023-05-31,1246,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.030519899529574603,0.1422436718131165,9.758717559100928,,
2023-06-30,2023-07-01,2023-07-31,2020-01-02,2023-06-30,1276,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.11985113119031023,0.14264883963382644,9.750577638059614,,
2023-07-31,2023-08-01,2023-08-31,2020-01-02,2023-07-31,1307,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.07873258320335837,0.14389245608933723,9.734692503842776,,
2023-08-31,2023-09-01,2023-09-30,2020-01-02,2023-08-31,1338,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.03860738226720231,0.143759434853677,9.734026515230008,,
2023-09-30,2023-10-01,2023-10-31,2020-01-02,2023-09-30,1368,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.021012474669352722,0.14373059755495743,9.734192510697097,,
2023-10-31,2023-11-01,2023-11-30,2020-01-02,2023-10-31,1399,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.027943091776413867,0.1433747309325098,9.737167826784445,,
2023-11-30,2023-12-01,2023-12-31,2020-01-02,2023-11-30,1429,crypto_risk_parity,Crypto,risk_parity,SLSQP_risk_contribution,0.030967886023859102,0.14318363726020358,9.739270454809244,,
2020-12-31,2021-01-04,2021-01-29,2020-01-03,2020-12-31,252,equity_equal_weight,Equity,equal_weight,direct,,0.02,49.99999999999999,,
2021-01-29,2021-02-01,2021-02-26,2020-01-03,2021-01-29,271,equity_equal_weight,Equity,equal_weight,direct,0.025333838004933648,0.02,49.99999999999999,,
2021-02-26,2021-03-01,2021-03-31,2020-01-03,2021-02-26,290,equity_equal_weight,Equity,equal_weight,direct,0.048080909566088764,0.02,49.99999999999999,,
2021-03-31,2021-04-01,2021-04-30,2020-01-03,2021-03-31,313,equity_equal_weight,Equity,equal_weight,direct,0.02334629231451527,0.02,49.99999999999999,,
2021-04-30,2021-05-03,2021-05-28,2020-01-03,2021-04-30,334,equity_equal_weight,Equity,equal_weight,direct,0.021274224268830265,0.02,49.99999999999999,,
2021-05-28,2021-06-01,2021-06-30,2020-01-03,2021-05-28,354,equity_equal_weight,Equity,equal_weight,direct,0.02092425387593157,0.02,49.99999999999999,,
2021-06-30,2021-07-01,2021-07-30,2020-01-03,2021-06-30,376,equity_equal_weight,Equity,equal_weight,direct,0.02667405773322292,0.02,49.99999999999999,,
2021-07-30,2021-08-02,2021-08-31,2020-01-03,2021-07-30,397,equity_equal_weight,Equity,equal_weight,direct,0.022290182207067667,0.02,49.99999999999999,,
2021-08-31,2021-09-01,2021-09-30,2020-01-03,2021-08-31,419,equity_equal_weight,Equity,equal_weight,direct,0.018564143772417666,0.02,49.99999999999999,,
2021-09-30,2021-10-01,2021-10-29,2020-01-03,2021-09-30,440,equity_equal_weight,Equity,equal_weight,direct,0.024861097677564545,0.02,49.99999999999999,,
2021-10-29,2021-11-01,2021-11-30,2020-01-03,2021-10-29,461,equity_equal_weight,Equity,equal_weight,direct,0.030892860165321348,0.02,49.99999999999999,,
2021-11-30,2021-12-01,2021-12-31,2020-01-03,2021-11-30,482,equity_equal_weight,Equity,equal_weight,direct,0.03273590616817381,0.02,49.99999999999999,,
2021-12-31,2022-01-03,2022-01-31,2020-01-03,2021-12-31,504,equity_equal_weight,Equity,equal_weight,direct,0.02248303226210189,0.02,49.99999999999999,,
2022-01-31,2022-02-01,2022-02-28,2020-01-03,2022-01-31,524,equity_equal_weight,Equity,equal_weight,direct,0.040883125538087,0.02,49.99999999999999,,
2022-02-28,2022-03-01,2022-03-31,2020-01-03,2022-02-28,543,equity_equal_weight,Equity,equal_weight,direct,0.028415889189891498,0.02,49.99999999999999,,
2022-03-31,2022-04-01,2022-04-29,2020-01-03,2022-03-31,566,equity_equal_weight,Equity,equal_weight,direct,0.033484632764041726,0.02,49.99999999999999,,
2022-04-29,2022-05-02,2022-05-31,2020-01-03,2022-04-29,586,equity_equal_weight,Equity,equal_weight,direct,0.03601126689734692,0.02,49.99999999999999,,
2022-05-31,2022-06-01,2022-06-30,2020-01-03,2022-05-31,607,equity_equal_weight,Equity,equal_weight,direct,0.029982873992492786,0.02,49.99999999999999,,
2022-06-30,2022-07-01,2022-07-29,2020-01-03,2022-06-30,628,equity_equal_weight,Equity,equal_weight,direct,0.035731082777456694,0.02,49.99999999999999,,
2022-07-29,2022-08-01,2022-08-31,2020-01-03,2022-07-29,648,equity_equal_weight,Equity,equal_weight,direct,0.02794730272923226,0.02,49.99999999999999,,
2022-08-31,2022-09-01,2022-09-30,2020-01-03,2022-08-31,671,equity_equal_weight,Equity,equal_weight,direct,0.021912206328306094,0.02,49.99999999999999,,
2022-09-30,2022-10-03,2022-10-31,2020-01-03,2022-09-30,692,equity_equal_weight,Equity,equal_weight,direct,0.02885178076375974,0.02,49.99999999999999,,
2022-10-31,2022-11-01,2022-11-30,2020-01-03,2022-10-31,713,equity_equal_weight,Equity,equal_weight,direct,0.035976418248330554,0.02,49.99999999999999,,
2022-11-30,2022-12-01,2022-12-30,2020-01-03,2022-11-30,734,equity_equal_weight,Equity,equal_weight,direct,0.028513568246996975,0.02,49.99999999999999,,
2022-12-30,2023-01-03,2023-01-31,2020-01-03,2022-12-30,755,equity_equal_weight,Equity,equal_weight,direct,0.022242937945455458,0.02,49.99999999999999,,
2023-01-31,2023-02-01,2023-02-28,2020-01-03,2023-01-31,775,equity_equal_weight,Equity,equal_weight,direct,0.03226719250383653,0.02,49.99999999999999,,
2023-02-28,2023-03-01,2023-03-31,2020-01-03,2023-02-28,794,equity_equal_weight,Equity,equal_weight,direct,0.02025530215394363,0.02,49.99999999999999,,
2023-03-31,2023-04-03,2023-04-28,2020-01-03,2023-03-31,817,equity_equal_weight,Equity,equal_weight,direct,0.028673054808548763,0.02,49.99999999999999,,
2023-04-28,2023-05-01,2023-05-31,2020-01-03,2023-04-28,836,equity_equal_weight,Equity,equal_weight,direct,0.019335278615591082,0.02,49.99999999999999,,
2023-05-31,2023-06-01,2023-06-30,2020-01-03,2023-05-31,858,equity_equal_weight,Equity,equal_weight,direct,0.031073954582808167,0.02,49.99999999999999,,
2023-06-30,2023-07-03,2023-07-31,2020-01-03,2023-06-30,879,equity_equal_weight,Equity,equal_weight,direct,0.019012056781482843,0.02,49.99999999999999,,
2023-07-31,2023-08-01,2023-08-31,2020-01-03,2023-07-31,899,equity_equal_weight,Equity,equal_weight,direct,0.02208908893646035,0.02,49.99999999999999,,
2023-08-31,2023-09-01,2023-09-29,2020-01-03,2023-08-31,922,equity_equal_weight,Equity,equal_weight,direct,0.021630116488075425,0.02,49.99999999999999,,
2023-09-29,2023-10-02,2023-10-31,2020-01-03,2023-09-29,942,equity_equal_weight,Equity,equal_weight,direct,0.019764388141731093,0.02,49.99999999999999,,
2023-10-31,2023-11-01,2023-11-30,2020-01-03,2023-10-31,964,equity_equal_weight,Equity,equal_weight,direct,0.022386155925351224,0.02,49.99999999999999,,
2023-11-30,2023-12-01,2023-12-29,2020-01-03,2023-11-30,985,equity_equal_weight,Equity,equal_weight,direct,0.029474394557912058,0.02,49.99999999999999,,
2020-12-31,2021-01-04,2021-01-29,2020-01-03,2020-12-31,252,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,,0.29116878409399743,4.563903831707117,,
2021-01-29,2021-02-01,2021-02-26,2020-01-03,2021-01-29,271,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.2412082243390585,0.273099956423432,4.8923881030964615,,
2021-02-26,2021-03-01,2021-03-31,2020-01-03,2021-02-26,290,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.41587946150417615,0.49297845484937064,3.112002543087492,,
2021-03-31,2021-04-01,2021-04-30,2020-01-03,2021-03-31,313,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.30568646258151866,0.3067185491135889,4.528253847053266,,
2021-04-30,2021-05-03,2021-05-28,2020-01-03,2021-04-30,334,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.20136729770276848,0.3267898555165419,4.18830840195728,,
2021-05-28,2021-06-01,2021-06-30,2020-01-03,2021-05-28,354,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.18724367857380442,0.28468333649457556,4.445018895632782,,
2021-06-30,2021-07-01,2021-07-30,2020-01-03,2021-06-30,376,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.2134627460034885,0.4094773448751286,3.973547041523845,,
2021-07-30,2021-08-02,2021-08-31,2020-01-03,2021-07-30,397,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.1455264252041348,0.4052619517412223,4.127026070087376,,
2021-08-31,2021-09-01,2021-09-30,2020-01-03,2021-08-31,419,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.16982870283122578,0.4933116155939347,2.937403781219032,,
2021-09-30,2021-10-01,2021-10-29,2020-01-03,2021-09-30,440,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.0726334730927725,0.570380441499226,2.5505350838366687,,
2021-10-29,2021-11-01,2021-11-30,2020-01-03,2021-10-29,461,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.10894411402020916,0.5198870232171886,2.8365948741784957,,
2021-11-30,2021-12-01,2021-12-31,2020-01-03,2021-11-30,482,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.0793998378531529,0.649986259493793,2.0740858278203715,,
2021-12-31,2022-01-03,2022-01-31,2020-01-03,2021-12-31,504,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.22185426447140416,0.40541010717712367,3.59645021176851,,
2022-01-31,2022-02-01,2022-02-28,2020-01-03,2022-01-31,524,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.12685271197668166,0.3350876040810542,4.363955088901516,,
2022-02-28,2022-03-01,2022-03-31,2020-01-03,2022-02-28,543,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.1332528971825784,0.2699546872653535,5.187347328354246,,
2022-03-31,2022-04-01,2022-04-29,2020-01-03,2022-03-31,566,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.09275611699303433,0.22670057007248348,4.962606788521774,,
2022-04-29,2022-05-02,2022-05-31,2020-01-03,2022-04-29,586,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.061180776132108074,0.21740761709214707,4.950329511263427,,
2022-05-31,2022-06-01,2022-06-30,2020-01-03,2022-05-31,607,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.11682251434093055,0.3134133720545531,4.645977772731856,,
2022-06-30,2022-07-01,2022-07-29,2020-01-03,2022-06-30,628,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.15378855640540534,0.4345565922571092,3.9231867197965173,,
2022-07-29,2022-08-01,2022-08-31,2020-01-03,2022-07-29,648,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.2351834845079052,0.32127540971668267,4.335972637392756,,
2022-08-31,2022-09-01,2022-09-30,2020-01-03,2022-08-31,671,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.13985583701828702,0.255254213130845,5.3169547082654205,,
2022-09-30,2022-10-03,2022-10-31,2020-01-03,2022-09-30,692,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.15208933031115787,0.36997573304328285,4.354850080815408,,
2022-10-31,2022-11-01,2022-11-30,2020-01-03,2022-10-31,713,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.06529044067042492,0.3742835754401658,4.332623469422358,,
2022-11-30,2022-12-01,2022-12-30,2020-01-03,2022-11-30,734,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.1979064076816035,0.4342383274434406,3.728361847934235,,
2022-12-30,2023-01-03,2023-01-31,2020-01-03,2022-12-30,755,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.07901691800755162,0.501996478810868,3.1946221702899376,,
2023-01-31,2023-02-01,2023-02-28,2020-01-03,2023-01-31,775,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.13826421126462418,0.3491116705023581,4.223423191564158,,
2023-02-28,2023-03-01,2023-03-31,2020-01-03,2023-02-28,794,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.13442814176590925,0.43420749119655255,3.0774156045969066,,
2023-03-31,2023-04-03,2023-04-28,2020-01-03,2023-03-31,817,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.0422547432978625,0.4425113236201572,3.147313015265041,,
2023-04-28,2023-05-01,2023-05-31,2020-01-03,2023-04-28,836,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.08141316428111406,0.3922482876657281,3.552060163682627,,
2023-05-31,2023-06-01,2023-06-30,2020-01-03,2023-05-31,858,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.07033631988631889,0.42004093642606083,2.969107543869725,,
2023-06-30,2023-07-03,2023-07-31,2020-01-03,2023-06-30,879,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.08504585790979785,0.4179755705068603,3.136593118426926,,
2023-07-31,2023-08-01,2023-08-31,2020-01-03,2023-07-31,899,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.0899221236612437,0.3920782792923848,2.8701338561290823,,
2023-08-31,2023-09-01,2023-09-29,2020-01-03,2023-08-31,922,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.012643193228545508,0.4030778416627867,2.9297393397096747,,
2023-09-29,2023-10-02,2023-10-31,2020-01-03,2023-09-29,942,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.053790544781766,0.37855228241612693,3.1167264510374157,,
2023-10-31,2023-11-01,2023-11-30,2020-01-03,2023-10-31,964,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.066693907667885,0.3826722934573524,3.2580367668232153,,
2023-11-30,2023-12-01,2023-12-29,2020-01-03,2023-11-30,985,equity_maximum_sharpe,Equity,maximum_sharpe,SLSQP_multistart,0.0755272589605476,0.4001958843983275,2.948357787840269,,
2020-12-31,2021-01-04,2021-01-29,2020-01-03,2020-12-31,252,equity_minimum_variance,Equity,minimum_variance,SLSQP,,0.23104983293830791,7.290272883677846,,
2021-01-29,2021-02-01,2021-02-26,2020-01-03,2021-01-29,271,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.0583949743091813,0.22558783444528246,7.4733920414174095,,
2021-02-26,2021-03-01,2021-03-31,2020-01-03,2021-02-26,290,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.0171228793706912,0.21841156055782646,7.550522957682719,,
2021-03-31,2021-04-01,2021-04-30,2020-01-03,2021-03-31,313,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.023281241310203957,0.22034065748739254,7.638138401006272,,
2021-04-30,2021-05-03,2021-05-28,2020-01-03,2021-04-30,334,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.02168470325487482,0.22036492608846112,7.755051891916238,,
2021-05-28,2021-06-01,2021-06-30,2020-01-03,2021-05-28,354,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.031806812592504057,0.21742854376758652,7.933157027319689,,
2021-06-30,2021-07-01,2021-07-30,2020-01-03,2021-06-30,376,equity_minimum_variance,Equity,minimum_variance,SLSQP,0.021777189938315566,0.21392328689428747,7.961962568872112,,
