decision_date,effective_start_date,fund_id,universe,method,ticker,target_weight
2021-06-30,2021-07-01,combined_risk_parity,Combined,risk_parity,PSA,0.02464467697164565
2021-06-30,2021-07-01,combined_risk_parity,Combined,risk_parity,QCOM,0.014863049580860717
2021-06-30,2021-07-01,combined_risk_parity,Combined,risk_parity,SBUX,0.015633813483903088
2021-06-30,2021-07-01,combined_risk_parity,Combined,risk_parity,SHW,0.01824391654541897
2021-06-30,2021-07-01,combined_risk_parity,Combined,risk_parity,SLB,0.011026660860920126
2021-06-30,2021-07-01,combined_risk_parity,Combined,risk_parity,SO,0.016813284629992178
2021-06-30,2021-07-01,combined_risk_parity,Combined,risk_parity,T,0.02076401001462142
2021-06-30,2021-07-01,combined_risk_parity,Combined,risk_parity,TMUS,0.01936569158393756
2021-06-30,2021-07-01,combined_risk_parity,Combined,risk_parity,TRX-USD,0.009984748801136948
2021-06-30,2021-07-01,combined_risk_parity,Combined,risk_parity,TTWO,0.026977246728795694
2021-06-30,2021-07-01,combined_risk_parity,Combined,risk_parity,UPS,0.022050540796320153
2021-06-30,2021-07-01,combined_risk_parity,Combined,risk_parity,USB,0.013245809994305862
2021-06-30,2021-07-01,combined_risk_parity,Combined,risk_parity,V,0.015958741077607752
2021-06-30,2021-07-01,combined_risk_parity,Combined,risk_parity,WFC,0.012330166760444471
2021-06-30,2021-07-01,combined_risk_parity,Combined,risk_parity,WMT,0.03072976235114388
2021-06-30,2021-07-01,combined_risk_parity,Combined,risk_parity,XLM-USD,0.008325386204162165
2021-06-30,2021-07-01,combined_risk_parity,Combined,risk_parity,XOM,0.014946982120930253
2021-06-30,2021-07-01,combined_risk_parity,Combined,risk_parity,XRP-USD,0.009298459346633791
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,ABBV,0.024539018484333486
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,ABT,0.02106708032821199
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,ADA-USD,0.008450096609743418
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,ADBE,0.01691814385217557
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,AEP,0.02298050133113308
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,AMD,0.015218765935797646
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,AMGN,0.022096055879928165
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,AMT,0.017786516094808923
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,BA,0.009994701459003153
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,BCH-USD,0.008368721243885924
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,BTC-USD,0.012198686028654614
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,CAT,0.016828017429395277
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,CCI,0.01905353060042527
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,CMCSA,0.018463782416044315
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,COP,0.011452001391452684
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,CVX,0.01257904262403139
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,D,0.01883238199978348
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,DD,0.014381656705827422
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,DIS,0.016285778131313097
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,DOW,0.012239184812236166
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,DUK,0.018448688609214132
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,EA,0.028483624920143568
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,EOS-USD,0.008554386231854663
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,ETC-USD,0.008660663743367094
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,ETH-USD,0.009210633881658024
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,GE,0.013806230703441866
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,GILD,0.03278642864071921
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,GS,0.013568118342105289
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,INTC,0.014715931378304244
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,KO,0.0215243440276479
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,LTC-USD,0.009174651388175296
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,MMM,0.021586695357799897
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,MRK,0.025678095212607607
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,MS,0.012089009888319215
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,NEE,0.017769556811194034
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,NEM,0.03229565334538745
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,NKE,0.01856434237782762
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,NUE,0.014073314688320295
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,NVDA,0.01349099687337678
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,O,0.014992845560496546
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,OXY,0.009301560517317738
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,PLD,0.016276443104747844
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,PSA,0.024666677465852237
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,QCOM,0.01480989629428735
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,SBUX,0.015614777171277407
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,SHW,0.01833677307318453
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,SLB,0.010953738316138665
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,SO,0.016915289942256842
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,T,0.020774926561328497
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,TMUS,0.019412336954112843
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,TRX-USD,0.009930862596598021
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,TTWO,0.026990301993267653
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,UPS,0.022154805676913455
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,USB,0.013166766481807103
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,V,0.015965022247384896
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,WFC,0.012270657299403319
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,WMT,0.030881710716277405
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,XLM-USD,0.008282479681182451
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,XOM,0.014849006538962274
2021-07-30,2021-08-02,combined_risk_parity,Combined,risk_parity,XRP-USD,0.009238092027553733
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,ABBV,0.0246797145445294
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,ABT,0.021231467801399253
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,ADA-USD,0.00829414937048233
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,ADBE,0.016947183190296637
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,AEP,0.0230426946775918
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,AMD,0.015162507125629155
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,AMGN,0.022047619091947013
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,AMT,0.017867410001389465
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,BA,0.009985709707008347
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,BCH-USD,0.008316461191073682
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,BTC-USD,0.012114981254869157
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,CAT,0.016758895322014418
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,CCI,0.019109349388309292
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,CMCSA,0.018484902481334865
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,COP,0.011439786115959506
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,CVX,0.012585969979887444
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,D,0.018908974551916053
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,DD,0.014390185647288367
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,DIS,0.01626311633942042
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,DOW,0.012245797204093373
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,DUK,0.018549510148710643
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,EA,0.028570923638480464
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,EOS-USD,0.008443628220410618
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,ETC-USD,0.008595099911728922
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,ETH-USD,0.009174572808348326
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,GE,0.013824785678794915
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,GILD,0.032865295854962166
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,GS,0.013582404876261084
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,INTC,0.01473829912162896
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,KO,0.02154947162529002
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,LTC-USD,0.009092371135267114
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,MMM,0.021629122568658024
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,MRK,0.02576552101015051
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,MS,0.0121046991603207
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,NEE,0.01786204594685286
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,NEM,0.031894768051630086
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,NKE,0.018590478500647312
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,NUE,0.01402409081788205
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,NVDA,0.013449745383525323
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,O,0.015037598352841774
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,OXY,0.009266733089535443
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,PLD,0.016329070426386573
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,PSA,0.02478311217750774
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,QCOM,0.014807950068866264
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,SBUX,0.015652441543000616
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,SHW,0.01836306825999472
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,SLB,0.010930915387185233
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,SO,0.01697862183768181
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,T,0.02078339287746817
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,TMUS,0.019411139722990446
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,TRX-USD,0.009823152254579146
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,TTWO,0.027093187131191267
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,UPS,0.02220890345843739
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,USB,0.013160294154265537
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,V,0.016014227906001433
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,WFC,0.012281702835781878
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,WMT,0.030834725624469813
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,XLM-USD,0.008186963399695713
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,XOM,0.014827732822444428
2021-08-31,2021-09-01,combined_risk_parity,Combined,risk_parity,XRP-USD,0.009041357223684423
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,ABBV,0.024684080715086362
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,ABT,0.021299685418220356
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,ADA-USD,0.008147145597118174
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,ADBE,0.016999776477251472
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,AEP,0.023037339950980885
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,AMD,0.015196807794963123
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,AMGN,0.022038748783279456
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,AMT,0.017905788949810625
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,BA,0.010026448410530766
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,BCH-USD,0.008190242030056527
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,BTC-USD,0.011841099747136086
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,CAT,0.016690339449600675
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,CCI,0.019175738586122832
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,CMCSA,0.018429320165633322
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,COP,0.011523685326627408
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,CVX,0.012657759057706454
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,D,0.019007466290881802
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,DD,0.01443406286436215
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,DIS,0.016353380910777815
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,DOW,0.012297692317206788
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,DUK,0.018600433673602253
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,EA,0.028783514285259743
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,EOS-USD,0.008237705940895197
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,ETC-USD,0.008394040713977674
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,ETH-USD,0.008940575780451172
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,GE,0.013848698290763434
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,GILD,0.03286903316345331
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,GS,0.013603110892821048
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,INTC,0.014866588595901321
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,KO,0.021551806599270622
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,LTC-USD,0.008869508633580435
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,MMM,0.02143905839755435
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,MRK,0.02582934922617153
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,MS,0.012138490004910275
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,NEE,0.01795073639389228
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,NEM,0.031772386912879334
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,NKE,0.018598667711834747
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,NUE,0.01396765564821049
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,NVDA,0.013418521562673204
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,O,0.015078117689454345
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,OXY,0.009255414351055403
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,PLD,0.016376521121212986
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,PSA,0.024895449422097846
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,QCOM,0.01490921732942028
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,SBUX,0.015782113786925983
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,SHW,0.0183850221869677
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,SLB,0.010974984194739164
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,SO,0.01711269692459312
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,T,0.020900146331102227
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,TMUS,0.019404238321711183
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,TRX-USD,0.009519226328304963
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,TTWO,0.027102909733294427
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,UPS,0.022385755782438767
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,USB,0.013247250773381783
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,V,0.0161489001305331
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,WFC,0.012373795309713182
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,WMT,0.03088695690839189
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,XLM-USD,0.007987288779105563
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,XOM,0.014862552018123087
2021-09-30,2021-10-01,combined_risk_parity,Combined,risk_parity,XRP-USD,0.008794951305977593
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,ABBV,0.024657772110746937
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,ABT,0.021345082856331254
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,ADA-USD,0.008111832820519799
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,ADBE,0.017060866439377688
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,AEP,0.023143683358434183
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,AMD,0.015271127819916953
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,AMGN,0.022001638088588966
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,AMT,0.01797739960912692
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,BA,0.010094715909724633
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,BCH-USD,0.008132154873301675
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,BTC-USD,0.011764515986586082
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,CAT,0.016607106956103814
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,CCI,0.019227931835883037
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,CMCSA,0.01830246802907139
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,COP,0.011549120883643562
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,CVX,0.012671144189541508
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,D,0.019062257380406802
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,DD,0.014396235792927392
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,DIS,0.016328995581285304
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,DOW,0.012272744982715236
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,DUK,0.018711279231647282
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,EA,0.028790725338747693
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,EOS-USD,0.008162185405526738
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,ETC-USD,0.008330906514011836
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,ETH-USD,0.008849423009476392
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,GE,0.0138173284926251
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,GILD,0.03289623540697458
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,GS,0.013657911386568496
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,INTC,0.01489460582230693
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,KO,0.021743573039330364
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,LTC-USD,0.008767871452972552
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,MMM,0.021403899209381766
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,MRK,0.02531450778220489
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,MS,0.012169924748179805
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,NEE,0.017927047071860425
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,NEM,0.03217065861855819
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,NKE,0.018667574316312278
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,NUE,0.01397045138994221
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,NVDA,0.013427751431868886
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,O,0.01513763702426003
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,OXY,0.00925568059106864
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,PLD,0.016395214687797074
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,PSA,0.024937022342681265
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,QCOM,0.014944367313628268
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,SBUX,0.015842097682151196
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,SHW,0.018442012405570786
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,SLB,0.010978359443259485
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,SO,0.017197959390075703
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,T,0.020812478663468637
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,TMUS,0.019473640080816534
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,TRX-USD,0.009462319762753149
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,TTWO,0.027004962812327615
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,UPS,0.022271030209226075
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,USB,0.013262357596939948
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,V,0.016021059033200495
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,WFC,0.01242343172308297
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,WMT,0.030976406577321904
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,XLM-USD,0.0079415593771575
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,XOM,0.014847036818217347
2021-10-29,2021-11-01,combined_risk_parity,Combined,risk_parity,XRP-USD,0.008720711292266065
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,ABBV,0.024639343508511734
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,ABT,0.021480632541909683
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,ADA-USD,0.008052411397295659
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,ADBE,0.01708863374185913
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,AEP,0.02321037866759128
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,AMD,0.015207462799885198
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,AMGN,0.021941238831880556
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,AMT,0.01799005327395116
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,BA,0.010128867083943373
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,BCH-USD,0.008055843587088276
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,BTC-USD,0.011641673907975365
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,CAT,0.016561249062874428
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,CCI,0.019230780767784714
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,CMCSA,0.018288581106633277
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,COP,0.011551011703025705
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,CVX,0.012722931979253102
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,D,0.019061454941645125
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,DD,0.014313557071703306
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,DIS,0.01638742628229288
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,DOW,0.01228751637276361
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,DUK,0.018735916283974634
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,EA,0.028703675809159484
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,EOS-USD,0.008117164437976433
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,ETC-USD,0.008314875624918719
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,ETH-USD,0.008837957208660078
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,GE,0.0137370386287773
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,GILD,0.03302053303343582
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,GS,0.013680331417223593
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,INTC,0.01494050793202727
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,KO,0.021618403877081423
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,LTC-USD,0.00864104179985953
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,MMM,0.021378168512545044
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,MRK,0.025335012500019728
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,MS,0.012186182471829385
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,NEE,0.017993400321830357
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,NEM,0.032414982752845566
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,NKE,0.01873527898797937
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,NUE,0.013993779828839075
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,NVDA,0.013409140558673295
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,O,0.015205250396643088
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,OXY,0.009220827872854154
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,PLD,0.01639320371491939
2021-11-30,2021-12-01,combined_risk_parity,Combined,risk_parity,PSA,0.024915501427689796
