decision_date,effective_start_date,effective_end_date,base_fund_id,fund_id,universe,method,fusion_rule,tilt_strength,one_way_turnover,one_way_active_shift_from_base,largest_target_weight,effective_number_of_holdings,equity_sleeve_target_weight,crypto_sleeve_target_weight,earliest_signal_source_date,latest_signal_source_date,variant_label
2022-07-29,2022-08-01,2022-08-31,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.060180251933249544,0.04933558022783533,0.036884972220470234,50.23172204613044,0.9160483074003763,0.08395169259962386,2022-07-28,2022-07-28,Coverage-Aware Rank Sentiment
2022-08-31,2022-09-01,2022-09-30,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.07134409873952474,0.04799966619853341,0.039248565179248525,51.20215639022238,0.9161734281247684,0.08382657187523146,2022-08-30,2022-08-30,Coverage-Aware Rank Sentiment
2022-09-30,2022-10-03,2022-10-31,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.043583917062277974,0.04098621993393223,0.03737687478868903,50.824800525679166,0.9154944922537119,0.084505507746288,2022-09-29,2022-09-29,Coverage-Aware Rank Sentiment
2022-10-31,2022-11-01,2022-11-30,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.0697666300023072,0.04486307746329761,0.0344492748471335,51.11612095215047,0.9140433732281398,0.08595662677186026,2022-10-28,2022-10-28,Coverage-Aware Rank Sentiment
2022-11-30,2022-12-01,2022-12-30,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.0418541175277011,0.03598542998102682,0.03538653829167751,50.95248431156828,0.9149450902975289,0.08505490970247113,2022-11-29,2022-11-29,Coverage-Aware Rank Sentiment
2022-12-30,2023-01-03,2023-01-31,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.06773693269065835,0.04877048905367098,0.03611888520817209,51.28793001583339,0.9146476611914047,0.08535233880859526,2022-12-29,2022-12-29,Coverage-Aware Rank Sentiment
2023-01-31,2023-02-01,2023-02-28,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.07900732688458599,0.055381641051477276,0.03939526963526768,50.88737600199483,0.9146943527992801,0.08530564720071993,2023-01-30,2023-01-30,Coverage-Aware Rank Sentiment
2023-02-28,2023-03-01,2023-03-31,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.07982791084071571,0.05562812880809664,0.03413862924917758,50.442276792499406,0.9148003133961204,0.0851996866038793,2023-02-27,2023-02-27,Coverage-Aware Rank Sentiment
2023-03-31,2023-04-03,2023-04-28,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.08516137605107812,0.05133068136320079,0.031304952403087526,52.91209350733007,0.914722876448308,0.08527712355169201,2023-03-30,2023-03-30,Coverage-Aware Rank Sentiment
2023-04-28,2023-05-01,2023-05-31,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.05940038616080903,0.050622190731818714,0.03258393222697441,52.28868763281989,0.9146050806350907,0.08539491936490955,2023-04-27,2023-04-27,Coverage-Aware Rank Sentiment
2023-05-31,2023-06-01,2023-06-30,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.10751531421067811,0.0589877429053446,0.03926225656326348,50.015551201600985,0.9143559561328122,0.08564404386718794,2023-05-30,2023-05-30,Coverage-Aware Rank Sentiment
2023-06-30,2023-07-03,2023-07-31,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.07966396137398635,0.058426328328745364,0.03675119221245075,51.106534030145525,0.914517776709455,0.08548222329054528,2023-06-29,2023-06-29,Coverage-Aware Rank Sentiment
2023-07-31,2023-08-01,2023-08-31,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.08622783307293333,0.055061279771415735,0.03312142912717785,53.00356541151616,0.9150094234830571,0.08499057651694321,2023-07-28,2023-07-28,Coverage-Aware Rank Sentiment
2023-08-31,2023-09-01,2023-09-29,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.06613827223847278,0.049557895457948545,0.03849744458427855,52.147779315415086,0.9152380478853437,0.08476195211465634,2023-08-30,2023-08-30,Coverage-Aware Rank Sentiment
2023-09-29,2023-10-02,2023-10-31,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.07147116294493303,0.052005713021394014,0.03612750135770969,51.84109054993039,0.9150497428360134,0.08495025716398674,2023-09-28,2023-09-28,Coverage-Aware Rank Sentiment
2023-10-31,2023-11-01,2023-11-30,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.0615924458680792,0.0472339814606466,0.0336053812413728,51.291282038652994,0.9146597647981118,0.08534023520188824,2023-10-30,2023-10-30,Coverage-Aware Rank Sentiment
2023-11-30,2023-12-01,2023-12-29,combined_risk_parity,combined_risk_parity_coverage_rank_sentiment,Combined,risk_parity,coverage_rank,0.25,0.09531647641389558,0.05558777389596307,0.0341585409008856,52.82389603486277,0.9142645283537869,0.08573547164621312,2023-11-29,2023-11-29,Coverage-Aware Rank Sentiment
2020-12-31,2021-01-04,2021-01-29,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,,0.03332318408032435,0.037592941629263944,52.8420966612653,0.8817441197754738,0.1182558802245262,2020-12-30,2020-12-30,Naive Sentiment
2021-01-29,2021-02-01,2021-02-26,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.06422273047548051,0.02927124186487378,0.0346860187435785,52.46716927932407,0.8871392332294015,0.11286076677059823,2021-01-28,2021-01-28,Naive Sentiment
2021-02-26,2021-03-01,2021-03-31,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.06312109868408329,0.02807649908871206,0.03525245058648246,53.195479983662054,0.8905778151309395,0.10942218486906045,2021-02-25,2021-02-25,Naive Sentiment
2021-03-31,2021-04-01,2021-04-30,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.05901526676118682,0.04204439814890545,0.03324834402381749,53.88393863527806,0.8915445805741968,0.10845541942580317,2021-03-30,2021-03-30,Naive Sentiment
2021-04-30,2021-05-03,2021-05-28,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.06993824330957005,0.023388820046934822,0.03537626245102355,53.109716264659966,0.8944519391112116,0.10554806088878817,2021-04-29,2021-04-29,Naive Sentiment
2021-05-28,2021-06-01,2021-06-30,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.05800465533307608,0.03330380449463965,0.034462935240180716,51.348879967988935,0.9058205221050906,0.09417947789490935,2021-05-27,2021-05-27,Naive Sentiment
2021-06-30,2021-07-01,2021-07-30,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.07422338473010812,0.04481447919856288,0.031125513484948634,54.05680387850525,0.9072981201209572,0.09270187987904284,2021-06-29,2021-06-29,Naive Sentiment
2021-07-30,2021-08-02,2021-08-31,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.051799446129664715,0.028215146527469766,0.03463247381623546,52.560893704812194,0.907930726567327,0.09206927343267324,2021-07-29,2021-07-29,Naive Sentiment
2021-08-31,2021-09-01,2021-09-30,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.04259291216690603,0.03357400933321065,0.03434800124970919,51.74871094216181,0.9089172632298603,0.09108273677013942,2021-08-30,2021-08-30,Naive Sentiment
2021-09-30,2021-10-01,2021-10-29,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.04469796572804631,0.03513349876102989,0.03806674111125687,51.67936161181054,0.9110782151433966,0.0889217848566034,2021-09-29,2021-09-29,Naive Sentiment
2021-10-29,2021-11-01,2021-11-30,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.04805359736682677,0.01972808790741458,0.03341318320795184,52.81649339377809,0.9117565195054284,0.08824348049457179,2021-10-28,2021-10-28,Naive Sentiment
2021-11-30,2021-12-01,2021-12-31,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.038668043149628274,0.029717366093643213,0.03578062519412261,52.4292639182684,0.9123329837658983,0.08766701623410166,2021-11-29,2021-11-29,Naive Sentiment
2021-12-31,2022-01-03,2022-01-31,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.0514966118126672,0.024688506543371614,0.03292005140561461,52.344871533607375,0.9127235695748771,0.08727643042512291,2021-12-30,2021-12-30,Naive Sentiment
2022-01-31,2022-02-01,2022-02-28,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.06731299469282545,0.044196108693783306,0.03635025040640962,52.48564413636893,0.9134389767640938,0.08656102323590611,2022-01-28,2022-01-28,Naive Sentiment
2022-02-28,2022-03-01,2022-03-31,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.06786805586096037,0.02108786694230327,0.03320524385261322,52.4210158078149,0.9138927655280555,0.08610723447194484,2022-02-25,2022-02-25,Naive Sentiment
2022-03-31,2022-04-01,2022-04-29,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.042967098970499856,0.0322967416323478,0.03406792605641525,52.276622769234386,0.9136562038016767,0.08634379619832346,2022-03-30,2022-03-30,Naive Sentiment
2022-04-29,2022-05-02,2022-05-31,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.04236915895193548,0.022540046842078415,0.03309658151832451,52.24695173397531,0.9137036556767489,0.08629634432325121,2022-04-28,2022-04-28,Naive Sentiment
2022-05-31,2022-06-01,2022-06-30,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.07044514798799162,0.04909018092741853,0.03518099048994512,51.8436818238211,0.9149919522539203,0.08500804774607985,2022-05-27,2022-05-27,Naive Sentiment
2022-06-30,2022-07-01,2022-07-29,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.08158862655155343,0.03905105788253153,0.03798686302403556,51.53527710749533,0.9156659591465319,0.0843340408534685,2022-06-29,2022-06-29,Naive Sentiment
2022-07-29,2022-08-01,2022-08-31,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.053379207912737967,0.031047958373213457,0.035826187660808875,51.2116661720343,0.916048307400376,0.08395169259962386,2022-07-28,2022-07-28,Naive Sentiment
2022-08-31,2022-09-01,2022-09-30,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.053157876989646476,0.03400611816874079,0.03543414795204459,51.90536717689281,0.9161734281247687,0.08382657187523146,2022-08-30,2022-08-30,Naive Sentiment
2022-09-30,2022-10-03,2022-10-31,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.044004559018646916,0.02749106471591106,0.03562884718626983,51.68168319983211,0.9154944922537119,0.084505507746288,2022-09-29,2022-09-29,Naive Sentiment
2022-10-31,2022-11-01,2022-11-30,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.049479264362577595,0.02650614133068154,0.03275022286888176,52.03877633285783,0.9140433732281397,0.08595662677186026,2022-10-28,2022-10-28,Naive Sentiment
2022-11-30,2022-12-01,2022-12-30,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.034109949049523004,0.031068131420794776,0.03329236975148025,51.641131223011364,0.914945090297529,0.08505490970247113,2022-11-29,2022-11-29,Naive Sentiment
2022-12-30,2023-01-03,2023-01-31,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.046895205131337256,0.027039406953759445,0.03468559818480957,51.9594315438856,0.9146476611914048,0.08535233880859526,2022-12-29,2022-12-29,Naive Sentiment
2023-01-31,2023-02-01,2023-02-28,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.04819830424363799,0.02004212899395703,0.03456865937682851,52.11932306381281,0.9146943527992798,0.08530564720071993,2023-01-30,2023-01-30,Naive Sentiment
2023-02-28,2023-03-01,2023-03-31,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.04311535796703437,0.029663243410907175,0.03249103073350473,51.74399992234464,0.9148003133961201,0.0851996866038793,2023-02-27,2023-02-27,Naive Sentiment
2023-03-31,2023-04-03,2023-04-28,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.05330929701242111,0.023628903830717328,0.032712582328798166,52.921013716795656,0.9147228764483079,0.08527712355169201,2023-03-30,2023-03-30,Naive Sentiment
2023-04-28,2023-05-01,2023-05-31,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.02869919715069366,0.01933660902136406,0.03155033948170539,52.652320062306565,0.9146050806350903,0.08539491936490955,2023-04-27,2023-04-27,Naive Sentiment
2023-05-31,2023-06-01,2023-06-30,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.0610538194110779,0.027293298050628467,0.03569560517432974,51.65994648677239,0.9143559561328123,0.08564404386718794,2023-05-30,2023-05-30,Naive Sentiment
2023-06-30,2023-07-03,2023-07-31,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.05334170793795981,0.035933082792356644,0.03579236760376005,51.55615995308865,0.9145177767094548,0.08548222329054528,2023-06-29,2023-06-29,Naive Sentiment
2023-07-31,2023-08-01,2023-08-31,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.056776838996275864,0.04726731708161956,0.03137144245247672,52.8014679977953,0.915009423483057,0.08499057651694321,2023-07-28,2023-07-28,Naive Sentiment
2023-08-31,2023-09-01,2023-09-29,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.0582131638183934,0.017866606272534717,0.03423369142078722,52.59891976083005,0.9152380478853437,0.08476195211465634,2023-08-30,2023-08-30,Naive Sentiment
2023-09-29,2023-10-02,2023-10-31,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.03152042804686141,0.016757217372863457,0.03350961586124852,52.64345851506756,0.915049742836013,0.08495025716398674,2023-09-28,2023-09-28,Naive Sentiment
2023-10-31,2023-11-01,2023-11-30,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.03149940567547502,0.019794488583444358,0.03241074673561693,52.404714373241774,0.9146597647981117,0.08534023520188824,2023-10-30,2023-10-30,Naive Sentiment
2023-11-30,2023-12-01,2023-12-29,combined_risk_parity,combined_risk_parity_naive_sentiment,Combined,risk_parity,naive,1.0,0.04727164068017879,0.01437187425140463,0.03168816686802551,53.107287148778646,0.9142645283537868,0.08573547164621312,2023-11-29,2023-11-29,Naive Sentiment
2020-12-31,2021-01-04,2021-01-29,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,,0.04842280022136135,0.02390702822357499,49.262833762307224,1.0,0.0,2020-12-30,2020-12-30,Coverage-Aware Rank Sentiment
2021-01-29,2021-02-01,2021-02-26,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.07315486426580704,0.05008301051466517,0.02302158273381295,49.36352366698413,1.0,0.0,2021-01-28,2021-01-28,Coverage-Aware Rank Sentiment
2021-02-26,2021-03-01,2021-03-31,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.061305686533965245,0.0479074889867841,0.02477973568281938,49.35757517705446,1.0,0.0,2021-02-25,2021-02-25,Coverage-Aware Rank Sentiment
2021-03-31,2021-04-01,2021-04-30,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.06892802964389919,0.044082519001085806,0.023452768729641693,49.38984768026831,1.0,0.0,2021-03-30,2021-03-30,Coverage-Aware Rank Sentiment
2021-04-30,2021-05-03,2021-05-28,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.07290978441299215,0.0496434448710916,0.024684585847504117,49.20461645519017,1.0,0.0,2021-04-29,2021-04-29,Coverage-Aware Rank Sentiment
2021-05-28,2021-06-01,2021-06-30,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.06626499334770934,0.04997295835586805,0.024337479718766902,49.307591128443725,1.0,0.0,2021-05-27,2021-05-27,Coverage-Aware Rank Sentiment
2021-06-30,2021-07-01,2021-07-30,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.08989364173808578,0.04822888283378745,0.02452316076294278,49.206422273076655,1.0,0.0,2021-06-29,2021-06-29,Coverage-Aware Rank Sentiment
2021-07-30,2021-08-02,2021-08-31,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.07487196819992,0.05335533553355336,0.024752475247524754,49.21884214225722,1.0,0.0,2021-07-29,2021-07-29,Coverage-Aware Rank Sentiment
2021-08-31,2021-09-01,2021-09-30,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.045655373625258545,0.04755360087960417,0.023749312809235847,49.30075483730617,1.0,0.0,2021-08-30,2021-08-30,Coverage-Aware Rank Sentiment
2021-09-30,2021-10-01,2021-10-29,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.05088186762516295,0.04264943457189014,0.024232633279483037,49.4927794155216,1.0,0.0,2021-09-29,2021-09-29,Coverage-Aware Rank Sentiment
2021-10-29,2021-11-01,2021-11-30,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.05883980489999866,0.0492123845736013,0.024443237370994027,49.354771536496784,1.0,0.0,2021-10-28,2021-10-28,Coverage-Aware Rank Sentiment
2021-11-30,2021-12-01,2021-12-31,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.04921429857091856,0.052954048140043744,0.024617067833698034,49.24406403998961,1.0,0.0,2021-11-29,2021-11-29,Coverage-Aware Rank Sentiment
2021-12-31,2022-01-03,2022-01-31,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.059364764293714026,0.047579298831385626,0.02404006677796328,49.403630143902255,1.0000000000000002,0.0,2021-12-30,2021-12-30,Coverage-Aware Rank Sentiment
2022-01-31,2022-02-01,2022-02-28,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.09461592273031291,0.05803814713896456,0.02452316076294278,49.033591663535816,1.0000000000000002,0.0,2022-01-28,2022-01-28,Coverage-Aware Rank Sentiment
2022-02-28,2022-03-01,2022-03-31,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.09432705922492406,0.05567805953693496,0.023814773980154358,49.135667526758404,1.0000000000000002,0.0,2022-02-25,2022-02-25,Coverage-Aware Rank Sentiment
2022-03-31,2022-04-01,2022-04-29,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.06252280043938509,0.04646017699115043,0.023008849557522124,49.46019718326909,1.0,0.0,2022-03-30,2022-03-30,Coverage-Aware Rank Sentiment
2022-04-29,2022-05-02,2022-05-31,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.044542180822413804,0.061336254107338437,0.024644030668127054,49.02366585506429,1.0,0.0,2022-04-28,2022-04-28,Coverage-Aware Rank Sentiment
2022-05-31,2022-06-01,2022-06-30,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.0770702769626403,0.05294759825327511,0.023580786026200874,49.2377750001467,1.0000000000000002,0.0,2022-05-27,2022-05-27,Coverage-Aware Rank Sentiment
2022-06-30,2022-07-01,2022-07-29,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.0853139118380455,0.04838709677419352,0.02361946418808092,49.41636753083685,0.9999999999999999,0.0,2022-06-29,2022-06-29,Coverage-Aware Rank Sentiment
2022-07-29,2022-08-01,2022-08-31,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.05959101922344875,0.05862831858407079,0.024889380530973452,49.03021430799875,1.0,0.0,2022-07-28,2022-07-28,Coverage-Aware Rank Sentiment
2022-08-31,2022-09-01,2022-09-30,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.07565587784198789,0.052329360780065004,0.02437703141928494,49.27806249349268,1.0,0.0,2022-08-30,2022-08-30,Coverage-Aware Rank Sentiment
2022-09-30,2022-10-03,2022-10-31,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.040132267236510324,0.04265809217577706,0.023151125401929262,49.53221199258004,1.0,0.0,2022-09-29,2022-09-29,Coverage-Aware Rank Sentiment
2022-10-31,2022-11-01,2022-11-30,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.06882785503123919,0.04658721560130008,0.023401950162513542,49.462313775125125,0.9999999999999999,0.0,2022-10-28,2022-10-28,Coverage-Aware Rank Sentiment
2022-11-30,2022-12-01,2022-12-30,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.04086769879142752,0.041460735859417897,0.02273476112026359,49.52878040620268,0.9999999999999999,0.0,2022-11-29,2022-11-29,Coverage-Aware Rank Sentiment
2022-12-30,2023-01-03,2023-01-31,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.0748904334186726,0.053551912568306,0.024590163934426233,49.224785691607565,1.0000000000000002,0.0,2022-12-29,2022-12-29,Coverage-Aware Rank Sentiment
2023-01-31,2023-02-01,2023-02-28,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.08708126705718809,0.05531095211887726,0.02476609796367639,49.18038379149773,1.0,0.0,2023-01-30,2023-01-30,Coverage-Aware Rank Sentiment
2023-02-28,2023-03-01,2023-03-31,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.08815930462449509,0.06555555555555555,0.025,48.85875597162573,1.0,0.0,2023-02-27,2023-02-27,Coverage-Aware Rank Sentiment
2023-03-31,2023-04-03,2023-04-28,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.0871097200027544,0.05654101995565407,0.023946784922394677,49.13809451910012,1.0,0.0,2023-03-30,2023-03-30,Coverage-Aware Rank Sentiment
2023-04-28,2023-05-01,2023-05-31,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.06132451415018119,0.05763927192498619,0.023827909542195255,49.16564206117718,0.9999999999999999,0.0,2023-04-27,2023-04-27,Coverage-Aware Rank Sentiment
2023-05-31,2023-06-01,2023-06-30,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.11300639122429137,0.05949086884338682,0.02490315439955728,49.088054096472845,1.0,0.0,2023-05-30,2023-05-30,Coverage-Aware Rank Sentiment
2023-06-30,2023-07-03,2023-07-31,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.07435366587967637,0.06033519553072624,0.024134078212290504,49.05536162655398,1.0000000000000002,0.0,2023-06-29,2023-06-29,Coverage-Aware Rank Sentiment
2023-07-31,2023-08-01,2023-08-31,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.07650013281705242,0.05885588558855888,0.024752475247524754,49.00313133829128,0.9999999999999999,0.0,2023-07-28,2023-07-28,Coverage-Aware Rank Sentiment
2023-08-31,2023-09-01,2023-09-29,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.06456271068858023,0.05309734513274337,0.023783185840707967,49.26192944807465,0.9999999999999999,0.0,2023-08-30,2023-08-30,Coverage-Aware Rank Sentiment
2023-09-29,2023-10-02,2023-10-31,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.07304503017681502,0.0577889447236181,0.024008933556672253,49.16302658561929,1.0000000000000002,0.0,2023-09-28,2023-09-28,Coverage-Aware Rank Sentiment
2023-10-31,2023-11-01,2023-11-30,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.06530313747376333,0.055133079847908745,0.024443237370994027,49.16576002599519,1.0,0.0,2023-10-30,2023-10-30,Coverage-Aware Rank Sentiment
2023-11-30,2023-12-01,2023-12-29,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,0.10215432307084027,0.06028761061946904,0.024889380530973452,49.00316607502638,0.9999999999999999,0.0,2023-11-29,2023-11-29,Coverage-Aware Rank Sentiment
2020-12-31,2021-01-04,2021-01-29,equity_equal_weight,equity_equal_weight_naive_sentiment,Equity,equal_weight,naive,1.0,,0.03650612018183901,0.025032846907109635,49.49301572266574,0.9999999999999998,0.0,2020-12-30,2020-12-30,Naive Sentiment
2021-01-29,2021-02-01,2021-02-26,equity_equal_weight,equity_equal_weight_naive_sentiment,Equity,equal_weight,naive,1.0,0.05304908098823136,0.03327405017653186,0.02287777048822206,49.65681663499501,1.0,0.0,2021-01-28,2021-01-28,Naive Sentiment
2021-02-26,2021-03-01,2021-03-31,equity_equal_weight,equity_equal_weight_naive_sentiment,Equity,equal_weight,naive,1.0,0.049788183344154927,0.02938330120363261,0.022273850132069818,49.7712373018648,1.0000000000000002,0.0,2021-02-25,2021-02-25,Naive Sentiment
2021-03-31,2021-04-01,2021-04-30,equity_equal_weight,equity_equal_weight_naive_sentiment,Equity,equal_weight,naive,1.0,0.05439349949969934,0.04610830257032193,0.02269836826492929,49.52845950483719,0.9999999999999997,0.0,2021-03-30,2021-03-30,Naive Sentiment
2021-04-30,2021-05-03,2021-05-28,equity_equal_weight,equity_equal_weight_naive_sentiment,Equity,equal_weight,naive,1.0,0.04437277293383155,0.025337352414116242,0.021907932215609563,49.820865141960105,1.0,0.0,2021-04-29,2021-04-29,Naive Sentiment
2021-05-28,2021-06-01,2021-06-30,equity_equal_weight,equity_equal_weight_naive_sentiment,Equity,equal_weight,naive,1.0,0.04959897059746081,0.0388352040608881,0.022650983065386317,49.5844671956317,1.0,0.0,2021-05-27,2021-05-27,Naive Sentiment
