observations,total_return,annualized_return,cagr,annualized_volatility,sharpe_ratio,max_drawdown,final_growth_of_one,base_fund_id,fund_id,universe,method,fusion_rule,tilt_strength,variant_label,evaluation_period,period_start,period_end,cost_bps,total_one_way_turnover,average_one_way_turnover,charged_rebalance_count,initial_formation_cost_included,cost_model,base_total_return,base_sharpe_ratio,base_max_drawdown,delta_total_return,delta_sharpe_ratio,delta_max_drawdown,method_label
503,0.19586225672064006,0.10440611855754485,0.09374932346127629,0.17201520960449146,0.6069586450965713,-0.19820631397282507,1.19586225672064,equity_equal_weight,equity_equal_weight_coverage_rank_sentiment,Equity,equal_weight,coverage_rank,0.25,Coverage-Aware Rank Sentiment,development_2021_2022,2021-01-04,2022-12-30,50.0,1.5147519472997668,0.06585878031738117,23,False,one_way_turnover_times_cost_bps,0.21234129491771347,0.6427743827607385,-0.20322978991339757,-0.016479038197073415,-0.035815737664167235,0.005023475940572508,Equal Weight
503,0.1998015978235559,0.1062064659333324,0.09555290705286756,0.17290582023429577,0.6142445973733995,-0.1994113301189726,1.1998015978235559,equity_equal_weight,equity_equal_weight_naive_sentiment,Equity,equal_weight,naive,1.0,Naive Sentiment,development_2021_2022,2021-01-04,2022-12-30,50.0,1.1502065422144672,0.05000898009628118,23,False,one_way_turnover_times_cost_bps,0.21234129491771347,0.6427743827607385,-0.20322978991339757,-0.012539697094157587,-0.02852978538733897,0.0038184597944249665,Equal Weight
503,0.04515632277930104,0.054358021727792846,0.022373756462395145,0.2542455082555252,0.21380130607130027,-0.37674775139463845,1.045156322779301,equity_maximum_sharpe,equity_maximum_sharpe,Equity,maximum_sharpe,base,0.0,Base Fund,development_2021_2022,2021-01-04,2022-12-30,0.0,3.838013761397831,0.16687016353903614,23,False,one_way_turnover_times_cost_bps,0.04515632277930104,0.21380130607130027,-0.37674775139463845,0.0,0.0,0.0,Maximum Sharpe
503,0.07245549976396859,0.06768853755346325,0.03566628490225221,0.2559463840371325,0.26446373840406767,-0.3703005444947228,1.0724554997639686,equity_maximum_sharpe,equity_maximum_sharpe_coverage_rank_sentiment,Equity,maximum_sharpe,coverage_rank,0.25,Coverage-Aware Rank Sentiment,development_2021_2022,2021-01-04,2022-12-30,0.0,4.025351833786066,0.17501529712113328,23,False,one_way_turnover_times_cost_bps,0.04515632277930104,0.21380130607130027,-0.37674775139463845,0.02729917698466755,0.050662432332767404,0.006447206899915625,Maximum Sharpe
503,0.06421751252581642,0.06418635919382469,0.03167301212251261,0.25735537165644495,0.24940749742542734,-0.3709470601099728,1.0642175125258164,equity_maximum_sharpe,equity_maximum_sharpe_naive_sentiment,Equity,maximum_sharpe,naive,1.0,Naive Sentiment,development_2021_2022,2021-01-04,2022-12-30,0.0,3.9921618581264813,0.17357225470115137,23,False,one_way_turnover_times_cost_bps,0.04515632277930104,0.21380130607130027,-0.37674775139463845,0.019061189746515383,0.03560619135412707,0.005800691284665649,Maximum Sharpe
503,0.0411522732720393,0.05242283813371431,0.020409599652903232,0.25419799777515334,0.20622836762107022,-0.37724593556235,1.0411522732720393,equity_maximum_sharpe,equity_maximum_sharpe,Equity,maximum_sharpe,base,0.0,Base Fund,development_2021_2022,2021-01-04,2022-12-30,10.0,3.838013761397831,0.16687016353903614,23,False,one_way_turnover_times_cost_bps,0.0411522732720393,0.20622836762107022,-0.37724593556235,0.0,0.0,0.0,Maximum Sharpe
503,0.06814667904846994,0.06565941392962424,0.03357954872496727,0.2558994470937665,0.25658286751032083,-0.3708140470031345,1.06814667904847,equity_maximum_sharpe,equity_maximum_sharpe_coverage_rank_sentiment,Equity,maximum_sharpe,coverage_rank,0.25,Coverage-Aware Rank Sentiment,development_2021_2022,2021-01-04,2022-12-30,10.0,4.025351833786066,0.17501529712113328,23,False,one_way_turnover_times_cost_bps,0.0411522732720393,0.20622836762107022,-0.37724593556235,0.02699440577643064,0.050354499889250615,0.006431888559215504,Maximum Sharpe
503,0.05997698519132455,0.062173415107301094,0.02961144962703588,0.25730677904485283,0.24163146940043598,-0.3714610738350729,1.0599769851913245,equity_maximum_sharpe,equity_maximum_sharpe_naive_sentiment,Equity,maximum_sharpe,naive,1.0,Naive Sentiment,development_2021_2022,2021-01-04,2022-12-30,10.0,3.9921618581264813,0.17357225470115137,23,False,one_way_turnover_times_cost_bps,0.0411522732720393,0.20622836762107022,-0.37724593556235,0.018824711919285253,0.03540310177936576,0.005784861727277102,Maximum Sharpe
503,0.02528074353530818,0.0446821037573991,0.012586606045614568,0.2540232300756545,0.17589770724548162,-0.37923546677908193,1.0252807435353082,equity_maximum_sharpe,equity_maximum_sharpe,Equity,maximum_sharpe,base,0.0,Base Fund,development_2021_2022,2021-01-04,2022-12-30,50.0,3.838013761397831,0.16687016353903614,23,False,one_way_turnover_times_cost_bps,0.02528074353530818,0.17589770724548162,-0.37923546677908193,0.0,0.0,0.0,Maximum Sharpe
503,0.05107422265311801,0.05754291943426764,0.025269875195774505,0.25572916953963815,0.22501507957757028,-0.3728647379267247,1.051074222653118,equity_maximum_sharpe,equity_maximum_sharpe_coverage_rank_sentiment,Equity,maximum_sharpe,coverage_rank,0.25,Coverage-Aware Rank Sentiment,development_2021_2022,2021-01-04,2022-12-30,50.0,4.025351833786066,0.17501529712113328,23,False,one_way_turnover_times_cost_bps,0.02528074353530818,0.17589770724548162,-0.37923546677908193,0.025793479117809825,0.049117372332088655,0.0063707288523572325,Maximum Sharpe
503,0.04317395561788384,0.054121638761207236,0.021401791159522343,0.2571292139232641,0.21048420728015343,-0.3735137936140317,1.0431739556178838,equity_maximum_sharpe,equity_maximum_sharpe_naive_sentiment,Equity,maximum_sharpe,naive,1.0,Naive Sentiment,development_2021_2022,2021-01-04,2022-12-30,50.0,3.9921618581264813,0.17357225470115137,23,False,one_way_turnover_times_cost_bps,0.02528074353530818,0.17589770724548162,-0.37923546677908193,0.01789321208257566,0.03458650003467181,0.005721673165050234,Maximum Sharpe
503,0.16228370618744115,0.08452496617216869,0.07825380006636107,0.13551704342975027,0.6237220354942661,-0.17995004219487476,1.1622837061874411,equity_minimum_variance,equity_minimum_variance,Equity,minimum_variance,base,0.0,Base Fund,development_2021_2022,2021-01-04,2022-12-30,0.0,0.8097736709584191,0.03520755091123561,23,False,one_way_turnover_times_cost_bps,0.16228370618744115,0.6237220354942661,-0.17995004219487476,0.0,0.0,0.0,Minimum Variance
503,0.15862423572229822,0.08294864528121329,0.07655163677746946,0.13553967229138056,0.6119879433004081,-0.18418848513086727,1.1586242357222982,equity_minimum_variance,equity_minimum_variance_coverage_rank_sentiment,Equity,minimum_variance,coverage_rank,0.25,Coverage-Aware Rank Sentiment,development_2021_2022,2021-01-04,2022-12-30,0.0,1.687187829260728,0.0733559925765534,23,False,one_way_turnover_times_cost_bps,0.16228370618744115,0.6237220354942661,-0.17995004219487476,-0.003659470465142922,-0.011734092193858014,-0.004238442935992515,Minimum Variance
503,0.16064175276532477,0.08379252020455115,0.07749039437314598,0.13533610762730586,0.6191438609665237,-0.17972475034636448,1.1606417527653248,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,Naive Sentiment,development_2021_2022,2021-01-04,2022-12-30,0.0,1.2437355119452198,0.054075457041096515,23,False,one_way_turnover_times_cost_bps,0.16228370618744115,0.6237220354942661,-0.17995004219487476,-0.0016419534221163712,-0.00457817452774234,0.0002252918485102784,Minimum Variance
503,0.16134288115853868,0.084118241309481,0.07781644113048336,0.1355102376823363,0.6207519280327096,-0.18014489963724956,1.1613428811585387,equity_minimum_variance,equity_minimum_variance,Equity,minimum_variance,base,0.0,Base Fund,development_2021_2022,2021-01-04,2022-12-30,10.0,0.8097736709584191,0.03520755091123561,23,False,one_way_turnover_times_cost_bps,0.16134288115853868,0.6207519280327096,-0.18014489963724956,0.0,0.0,0.0,Minimum Variance
503,0.15667098860983986,0.08210070416607008,0.0756420067416197,0.1355217418230813,0.6058120495030942,-0.18447205415977708,1.1566709886098399,equity_minimum_variance,equity_minimum_variance_coverage_rank_sentiment,Equity,minimum_variance,coverage_rank,0.25,Coverage-Aware Rank Sentiment,development_2021_2022,2021-01-04,2022-12-30,10.0,1.687187829260728,0.0733559925765534,23,False,one_way_turnover_times_cost_bps,0.16134288115853868,0.6207519280327096,-0.18014489963724956,-0.004671892548698819,-0.014939878529615425,-0.004327154522527521,Minimum Variance
503,0.15919907661645039,0.08316737855808064,0.07681919525629022,0.13532231959389038,0.6145872965204148,-0.17997253033996508,1.1591990766164504,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,Naive Sentiment,development_2021_2022,2021-01-04,2022-12-30,10.0,1.2437355119452198,0.054075457041096515,23,False,one_way_turnover_times_cost_bps,0.16134288115853868,0.6207519280327096,-0.18014489963724956,-0.00214380454208829,-0.006164631512294849,0.00017236929728448036,Minimum Variance
503,0.15758680655919788,0.08249134185872924,0.07606859986387193,0.13548419684918256,0.608863201592112,-0.1809239611244028,1.1575868065591979,equity_minimum_variance,equity_minimum_variance,Equity,minimum_variance,base,0.0,Base Fund,development_2021_2022,2021-01-04,2022-12-30,50.0,0.8097736709584191,0.03520755091123561,23,False,one_way_turnover_times_cost_bps,0.15758680655919788,0.608863201592112,-0.1809239611244028,0.0,0.0,0.0,Minimum Variance
503,0.14888931233464175,0.07870893970549665,0.07201043635831206,0.13545485890132175,0.5810713646148032,-0.18560555371407716,1.1488893123346418,equity_minimum_variance,equity_minimum_variance_coverage_rank_sentiment,Equity,minimum_variance,coverage_rank,0.25,Coverage-Aware Rank Sentiment,development_2021_2022,2021-01-04,2022-12-30,50.0,1.687187829260728,0.0733559925765534,23,False,one_way_turnover_times_cost_bps,0.15758680655919788,0.608863201592112,-0.1809239611244028,-0.008697494224556124,-0.027791836977308804,-0.004681592589674377,Minimum Variance
503,0.15344544423786988,0.08066681197219908,0.07413818632928004,0.13526975503744557,0.5963403419328199,-0.18096306032070708,1.1534454442378699,equity_minimum_variance,equity_minimum_variance_naive_sentiment,Equity,minimum_variance,naive,1.0,Naive Sentiment,development_2021_2022,2021-01-04,2022-12-30,50.0,1.2437355119452198,0.054075457041096515,23,False,one_way_turnover_times_cost_bps,0.15758680655919788,0.608863201592112,-0.1809239611244028,-0.0041413623213280015,-0.012522859659292118,-3.909919630429304e-05,Minimum Variance
503,0.16912728480065997,0.09108655109235594,0.08142985534352154,0.16004971237225002,0.5691141192462952,-0.19395230461104163,1.16912728480066,equity_risk_parity,equity_risk_parity,Equity,risk_parity,base,0.0,Base Fund,development_2021_2022,2021-01-04,2022-12-30,0.0,0.627140928174939,0.027266996877171264,23,False,one_way_turnover_times_cost_bps,0.16912728480065997,0.5691141192462952,-0.19395230461104163,0.0,0.0,0.0,Risk Parity
503,0.16115308452464783,0.08745236397567221,0.07772818942370963,0.15875586667281286,0.55086067563038,-0.18934207791096225,1.1611530845246478,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,Coverage-Aware Rank Sentiment,development_2021_2022,2021-01-04,2022-12-30,0.0,1.5198264203485754,0.06607940958037284,23,False,one_way_turnover_times_cost_bps,0.16912728480065997,0.5691141192462952,-0.19395230461104163,-0.007974200276012144,-0.018253443615915188,0.004610226700079378,Risk Parity
503,0.16331187720335483,0.08850217842307198,0.07873156133320447,0.15950869894383707,0.5548423315410124,-0.189715406415376,1.1633118772033548,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,Naive Sentiment,development_2021_2022,2021-01-04,2022-12-30,0.0,1.1485343484698518,0.04993627602042834,23,False,one_way_turnover_times_cost_bps,0.16912728480065997,0.5691141192462952,-0.19395230461104163,-0.0058154075973051444,-0.014271787705282812,0.004236898195665639,Risk Parity
503,0.16839429656776028,0.09077085001546059,0.08109012521088199,0.1600408004342727,0.5671731818958213,-0.19409616959146958,1.1683942965677603,equity_risk_parity,equity_risk_parity,Equity,risk_parity,base,0.0,Base Fund,development_2021_2022,2021-01-04,2022-12-30,10.0,0.627140928174939,0.027266996877171264,23,False,one_way_turnover_times_cost_bps,0.16839429656776028,0.5671731818958213,-0.19409616959146958,0.0,0.0,0.0,Risk Parity
503,0.15938961173612465,0.08668777079969713,0.07690786481467793,0.1587372875228424,0.5461084295472964,-0.1896704905315103,1.1593896117361246,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,Coverage-Aware Rank Sentiment,development_2021_2022,2021-01-04,2022-12-30,10.0,1.5198264203485754,0.06607940958037284,23,False,one_way_turnover_times_cost_bps,0.16839429656776028,0.5671731818958213,-0.19409616959146958,-0.009004684831635634,-0.021064752348524896,0.0044256790599592755,Risk Parity
503,0.1619765054632758,0.08792411603140689,0.07811101187870584,0.1594930489624977,0.551272400918744,-0.1899812126928644,1.1619765054632758,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,Naive Sentiment,development_2021_2022,2021-01-04,2022-12-30,10.0,1.1485343484698518,0.04993627602042834,23,False,one_way_turnover_times_cost_bps,0.16839429656776028,0.5671731818958213,-0.19409616959146958,-0.006417791104484483,-0.015900780977077367,0.004114956898605193,Risk Parity
503,0.16546672622559178,0.08950804570787986,0.07973217412334432,0.1600056942433644,0.5594053769845247,-0.19467141658058273,1.1654667262255918,equity_risk_parity,equity_risk_parity,Equity,risk_parity,base,0.0,Base Fund,development_2021_2022,2021-01-04,2022-12-30,50.0,0.627140928174939,0.027266996877171264,23,False,one_way_turnover_times_cost_bps,0.16546672622559178,0.5594053769845247,-0.19467141658058273,0.0,0.0,0.0,Risk Parity
503,0.15236122884006043,0.08362939809579736,0.07363222990485196,0.15866621462312197,0.5270775400701486,-0.19098304330533078,1.1523612288400604,equity_risk_parity,equity_risk_parity_coverage_rank_sentiment,Equity,risk_parity,coverage_rank,0.25,Coverage-Aware Rank Sentiment,development_2021_2022,2021-01-04,2022-12-30,50.0,1.5198264203485754,0.06607940958037284,23,False,one_way_turnover_times_cost_bps,0.16546672622559178,0.5594053769845247,-0.19467141658058273,-0.01310549738553135,-0.03232783691437613,0.003688373275251955,Risk Parity
503,0.15664963124700382,0.08561186646474715,0.07563205635183046,0.15943226943124836,0.5369795385222524,-0.19104372022438632,1.1566496312470038,equity_risk_parity,equity_risk_parity_naive_sentiment,Equity,risk_parity,naive,1.0,Naive Sentiment,development_2021_2022,2021-01-04,2022-12-30,50.0,1.1485343484698518,0.04993627602042834,23,False,one_way_turnover_times_cost_bps,0.16546672622559178,0.5594053769845247,-0.19467141658058273,-0.008817094978587958,-0.022425838462272307,0.0036276963561964193,Risk Parity
753,0.5236892003153522,0.16433693011443073,0.1513526195518089,0.2160038524438884,0.7608055516376531,-0.2787245867171566,1.5236892003153522,combined_equal_weight,combined_equal_weight,Combined,equal_weight,base,0.0,Base Fund,full_oos,2021-01-04,2023-12-29,0.0,1.3500479890860284,0.03857279968817224,35,False,one_way_turnover_times_cost_bps,0.5236892003153522,0.7608055516376531,-0.2787245867171566,0.0,0.0,0.0,Equal Weight
753,0.5182441251320711,0.16296480836605234,0.14997401905390717,0.2151939157044991,0.7572928250900599,-0.27349779224938353,1.518244125132071,combined_equal_weight,combined_equal_weight_coverage_rank_sentiment,Combined,equal_weight,coverage_rank,0.25,Coverage-Aware Rank Sentiment,full_oos,2021-01-04,2023-12-29,0.0,2.5758613206822236,0.07359603773377782,35,False,one_way_turnover_times_cost_bps,0.5236892003153522,0.7608055516376531,-0.2787245867171566,-0.005445075183281078,-0.003512726547593159,0.005226794467773077,Equal Weight
753,0.5168335559828798,0.1627566837761885,0.14961635059491085,0.21567410633396014,0.7546417441701055,-0.2756036141057995,1.5168335559828798,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,Naive Sentiment,full_oos,2021-01-04,2023-12-29,0.0,1.9398142590730045,0.055423264544942986,35,False,one_way_turnover_times_cost_bps,0.5236892003153522,0.7608055516376531,-0.2787245867171566,-0.0068556443324723215,-0.006163807467547522,0.0031209726113571312,Equal Weight
753,0.5216334911236229,0.1638828627068163,0.15083253466783564,0.21599448361296975,0.7587363342133784,-0.2790304824945198,1.521633491123623,combined_equal_weight,combined_equal_weight,Combined,equal_weight,base,0.0,Base Fund,full_oos,2021-01-04,2023-12-29,10.0,1.3500479890860284,0.03857279968817224,35,False,one_way_turnover_times_cost_bps,0.5216334911236229,0.7587363342133784,-0.2790304824945198,0.0,0.0,0.0,Equal Weight
753,0.5143382213512844,0.16209927832114712,0.14898308310612074,0.21517996013248678,0.7533195852501424,-0.27403205926832175,1.5143382213512844,combined_equal_weight,combined_equal_weight_coverage_rank_sentiment,Combined,equal_weight,coverage_rank,0.25,Coverage-Aware Rank Sentiment,full_oos,2021-01-04,2023-12-29,10.0,2.5758613206822236,0.07359603773377782,35,False,one_way_turnover_times_cost_bps,0.5216334911236229,0.7587363342133784,-0.2790304824945198,-0.00729526977233852,-0.005416748963235962,0.004998423226198034,Equal Weight
753,0.5138939458648466,0.1621045961253746,0.1488702618170914,0.21566226360659738,0.7516595319665169,-0.2760389533492701,1.5138939458648466,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,Naive Sentiment,full_oos,2021-01-04,2023-12-29,10.0,1.9398142590730045,0.055423264544942986,35,False,one_way_turnover_times_cost_bps,0.5216334911236229,0.7587363342133784,-0.2790304824945198,-0.0077395452587762925,-0.007076802246861469,0.002991529145249694,Equal Weight
753,0.5134374847116985,0.16206659307635876,0.14875432310003234,0.21595786580028525,0.750454689278304,-0.28025290683095216,1.5134374847116985,combined_equal_weight,combined_equal_weight,Combined,equal_weight,base,0.0,Base Fund,full_oos,2021-01-04,2023-12-29,50.0,1.3500479890860284,0.03857279968817224,35,False,one_way_turnover_times_cost_bps,0.5134374847116985,0.750454689278304,-0.28025290683095216,0.0,0.0,0.0,Equal Weight
753,0.4988118637959984,0.1586371581415259,0.14502711173157268,0.21512710023703105,0.7374113162253223,-0.276165615830553,1.4988118637959984,combined_equal_weight,combined_equal_weight_coverage_rank_sentiment,Combined,equal_weight,coverage_rank,0.25,Coverage-Aware Rank Sentiment,full_oos,2021-01-04,2023-12-29,50.0,2.5758613206822236,0.07359603773377782,35,False,one_way_turnover_times_cost_bps,0.5134374847116985,0.750454689278304,-0.28025290683095216,-0.014625620915700077,-0.013043373052981755,0.004087291000399174,Equal Weight
753,0.5021906426528193,0.15949624552211886,0.14589030604656483,0.21561660489617998,0.7397215330373872,-0.27777797282560956,1.5021906426528193,combined_equal_weight,combined_equal_weight_naive_sentiment,Combined,equal_weight,naive,1.0,Naive Sentiment,full_oos,2021-01-04,2023-12-29,50.0,1.9398142590730045,0.055423264544942986,35,False,one_way_turnover_times_cost_bps,0.5134374847116985,0.750454689278304,-0.28025290683095216,-0.011246842058879158,-0.010733156240916863,0.0024749340053425994,Equal Weight
753,0.5707219119279183,0.18257706092199455,0.1631262524874335,0.25036106080364945,0.7292550220706413,-0.33512178543727034,1.5707219119279183,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,base,0.0,Base Fund,full_oos,2021-01-04,2023-12-29,0.0,1.5041657638072583,0.04297616468020738,35,False,one_way_turnover_times_cost_bps,0.5707219119279183,0.7292550220706413,-0.33512178543727034,0.0,0.0,0.0,Hierarchical Sleeve Risk Parity
753,0.5679505290024462,0.18184408125395607,0.162439049962102,0.24979196927983643,0.7279820955742583,-0.3336613373478464,1.5679505290024462,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,Coverage-Aware Rank Sentiment,full_oos,2021-01-04,2023-12-29,0.0,2.6118625436425904,0.07462464410407402,35,False,one_way_turnover_times_cost_bps,0.5707219119279183,0.7292550220706413,-0.33512178543727034,-0.0027713829254720768,-0.0012729264963829978,0.0014604480894239158,Hierarchical Sleeve Risk Parity
753,0.5670307045620171,0.18172940821635877,0.16221078822417323,0.25011798282036857,0.7265747395175277,-0.33485640570807584,1.567030704562017,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_naive_sentiment,Combined,hierarchical_risk_parity,naive,1.0,Naive Sentiment,full_oos,2021-01-04,2023-12-29,0.0,2.043093408990936,0.05837409739974103,35,False,one_way_turnover_times_cost_bps,0.5707219119279183,0.7292550220706413,-0.33512178543727034,-0.003691207365901228,-0.0026802825531135888,0.0002653797291944926,Hierarchical Sleeve Risk Parity
753,0.5683610017079141,0.1820709646695832,0.16254088327313476,0.2503513502825976,0.7272617641728746,-0.33561773752797486,1.5683610017079141,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,base,0.0,Base Fund,full_oos,2021-01-04,2023-12-29,10.0,1.5041657638072583,0.04297616468020738,35,False,one_way_turnover_times_cost_bps,0.5683610017079141,0.7272617641728746,-0.33561773752797486,0.0,0.0,0.0,Hierarchical Sleeve Risk Parity
753,0.5638604403254137,0.1809663654111518,0.16142337819283337,0.24977958297546432,0.724504233914619,-0.3344418359850658,1.5638604403254137,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,Coverage-Aware Rank Sentiment,full_oos,2021-01-04,2023-12-29,10.0,2.6118625436425904,0.07462464410407402,35,False,one_way_turnover_times_cost_bps,0.5683610017079141,0.7272617641728746,-0.33561773752797486,-0.004500561382500434,-0.002757530258255536,0.0011759015429090303,Hierarchical Sleeve Risk Parity
753,0.563832280409279,0.1810425002878611,0.16141637925569174,0.2501069344172615,0.7238603788003015,-0.33551227481553203,1.563832280409279,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_naive_sentiment,Combined,hierarchical_risk_parity,naive,1.0,Naive Sentiment,full_oos,2021-01-04,2023-12-29,10.0,2.043093408990936,0.05837409739974103,35,False,one_way_turnover_times_cost_bps,0.5683610017079141,0.7272617641728746,-0.33561773752797486,-0.00452872129863513,-0.0034013853725730625,0.00010546271244282757,Hierarchical Sleeve Risk Parity
753,0.558951598793989,0.18004657965993814,0.16020205331940307,0.2503135052339801,0.7192843210422862,-0.33759808429789284,1.558951598793989,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity,Combined,hierarchical_risk_parity,base,0.0,Base Fund,full_oos,2021-01-04,2023-12-29,50.0,1.5041657638072583,0.04297616468020738,35,False,one_way_turnover_times_cost_bps,0.558951598793989,0.7192843210422862,-0.33759808429789284,0.0,0.0,0.0,Hierarchical Sleeve Risk Parity
753,0.5476033143490886,0.1774555020399349,0.15736876043436632,0.24973269469228224,0.7105817772822799,-0.3375552989144567,1.5476033143490886,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_coverage_rank_sentiment,Combined,hierarchical_risk_parity,coverage_rank,0.25,Coverage-Aware Rank Sentiment,full_oos,2021-01-04,2023-12-29,50.0,2.6118625436425904,0.07462464410407402,35,False,one_way_turnover_times_cost_bps,0.558951598793989,0.7192843210422862,-0.33759808429789284,-0.011348284444900436,-0.008702543760006343,4.278538343616134e-05,Hierarchical Sleeve Risk Parity
753,0.5511017011344392,0.17829486857387136,0.1582436619883958,0.2500644342739103,0.7129957088522813,-0.3381297186541383,1.5511017011344392,combined_hierarchical_risk_parity,combined_hierarchical_risk_parity_naive_sentiment,Combined,hierarchical_risk_parity,naive,1.0,Naive Sentiment,full_oos,2021-01-04,2023-12-29,50.0,2.043093408990936,0.05837409739974103,35,False,one_way_turnover_times_cost_bps,0.558951598793989,0.7192843210422862,-0.33759808429789284,-0.007849897659549798,-0.006288612190004983,-0.0005316343562454806,Hierarchical Sleeve Risk Parity
753,0.2631257682376038,0.13895293106555612,0.08131008843204857,0.3489607129181628,0.39819075879221666,-0.5210003618413179,1.2631257682376038,combined_maximum_sharpe,combined_maximum_sharpe,Combined,maximum_sharpe,base,0.0,Base Fund,full_oos,2021-01-04,2023-12-29,0.0,5.398811415062602,0.15425175471607436,35,False,one_way_turnover_times_cost_bps,0.2631257682376038,0.39819075879221666,-0.5210003618413179,0.0,0.0,0.0,Maximum Sharpe
753,0.27121968613228975,0.14117679120351612,0.0836239881537173,0.34919963452588554,0.4042867667808253,-0.5167496470544604,1.2712196861322898,combined_maximum_sharpe,combined_maximum_sharpe_coverage_rank_sentiment,Combined,maximum_sharpe,coverage_rank,0.25,Coverage-Aware Rank Sentiment,full_oos,2021-01-04,2023-12-29,0.0,5.659038209986217,0.1616868059996062,35,False,one_way_turnover_times_cost_bps,0.2631257682376038,0.39819075879221666,-0.5210003618413179,0.008093917894685942,0.006096007988608654,0.004250714786857568,Maximum Sharpe
753,0.2826261270980146,0.14443485110997947,0.08686829451934086,0.349968194518191,0.41270850715113166,-0.5169718995116073,1.2826261270980146,combined_maximum_sharpe,combined_maximum_sharpe_naive_sentiment,Combined,maximum_sharpe,naive,1.0,Naive Sentiment,full_oos,2021-01-04,2023-12-29,0.0,5.471947979897962,0.15634137085422747,35,False,one_way_turnover_times_cost_bps,0.2631257682376038,0.39819075879221666,-0.5210003618413179,0.019500358860410794,0.014517748358915006,0.004028462329710658,Maximum Sharpe
753,0.25632414574102524,0.13713653762704534,0.07935799161871127,0.34893495753547266,0.3930146139430701,-0.52190940996383,1.2563241457410252,combined_maximum_sharpe,combined_maximum_sharpe,Combined,maximum_sharpe,base,0.0,Base Fund,full_oos,2021-01-04,2023-12-29,10.0,5.398811415062602,0.15425175471607436,35,False,one_way_turnover_times_cost_bps,0.25632414574102524,0.3930146139430701,-0.52190940996383,0.0,0.0,0.0,Maximum Sharpe
753,0.26404545440798843,0.1392729903373494,0.08157350538170705,0.34917315194417037,0.3988651176698084,-0.5177067402674473,1.2640454544079884,combined_maximum_sharpe,combined_maximum_sharpe_coverage_rank_sentiment,Combined,maximum_sharpe,coverage_rank,0.25,Coverage-Aware Rank Sentiment,full_oos,2021-01-04,2023-12-29,10.0,5.659038209986217,0.1616868059996062,35,False,one_way_turnover_times_cost_bps,0.25632414574102524,0.3930146139430701,-0.52190940996383,0.007721308666963189,0.005850503726738343,0.0042026696963826105,Maximum Sharpe
753,0.2756261797167936,0.14259382390568337,0.0848796033839434,0.3499421990068362,0.4074782187183369,-0.5179156783960139,1.2756261797167936,combined_maximum_sharpe,combined_maximum_sharpe_naive_sentiment,Combined,maximum_sharpe,naive,1.0,Naive Sentiment,full_oos,2021-01-04,2023-12-29,10.0,5.471947979897962,0.15634137085422747,35,False,one_way_turnover_times_cost_bps,0.25632414574102524,0.3930146139430701,-0.52190940996383,0.01930203397576835,0.014463604775266814,0.003993731567816017,Maximum Sharpe
753,0.22946979889005226,0.12987096387300257,0.07158124090933304,0.3488411099087791,0.37229260022410615,-0.5261497198788666,1.2294697988900523,combined_maximum_sharpe,combined_maximum_sharpe,Combined,maximum_sharpe,base,0.0,Base Fund,full_oos,2021-01-04,2023-12-29,50.0,5.398811415062602,0.15425175471607436,35,False,one_way_turnover_times_cost_bps,0.22946979889005226,0.37229260022410615,-0.5261497198788666,0.0,0.0,0.0,Maximum Sharpe
753,0.23573806592254298,0.13165778687268417,0.07340650267048021,0.34907703370815407,0.3771596930170912,-0.5215182599272423,1.235738065922543,combined_maximum_sharpe,combined_maximum_sharpe_coverage_rank_sentiment,Combined,maximum_sharpe,coverage_rank,0.25,Coverage-Aware Rank Sentiment,full_oos,2021-01-04,2023-12-29,50.0,5.659038209986217,0.1616868059996062,35,False,one_way_turnover_times_cost_bps,0.22946979889005226,0.37229260022410615,-0.5261497198788666,0.006268267032490726,0.004867092792985028,0.004631459951624284,Maximum Sharpe
